Species.ID.number,Kingdom,Phylum,Class,Order,Family,Species,Red.List.status
12767,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Phataginus tricuspis,VU
12762,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Smutsia gigantea,VU
12765,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Smutsia temminckii,VU
61925,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus pygmaeus,CR
3036,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus torquatus,VU
14224,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,MYRMECOPHAGIDAE,Myrmecophaga tridactyla,VU
39915,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus brumbacki,VU
1807,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus griseimembra,VU
1808,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus lemurinus,VU
1802,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus miconax,VU
39957,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta belzebul,VU
43912,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta discolor,VU
914,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta pigra,EN
918,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta ululata,EN
2276,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles belzebuth,EN
41547,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles chamek,EN
135446,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles fusciceps,CR
2279,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles geoffroyi,EN
39961,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles hybridus,CR
2282,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles marginatus,EN
2283,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles paniscus,VU
2993,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles arachnoides,EN
2994,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles hypoxanthus,CR
39925,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix cana,EN
11175,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix lagotricha,VU
39926,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix lugens,CR
39927,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix poeppigii,VU
39924,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Oreonax flavicauda,CR
41584,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callibella humilis,VU
3564,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callimico goeldii,VU
3570,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix aurita,VU
3571,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix flaviceps,EN
11503,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Leontopithecus caissara,CR
40643,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Leontopithecus chrysomelas,EN
11505,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Leontopithecus chrysopygus,EN
11506,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Leontopithecus rosalia,EN
39912,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Mico leucippe,VU
136804,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Mico rondoni,VU
40644,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus bicolor,EN
19819,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus leucopus,EN
42694,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus niger,VU
19823,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus oedipus,CR
136253,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus flavius,CR
40019,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus kaapori,CR
42697,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus robustus,EN
4074,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus xanthosternos,CR
19836,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri oerstedii,VU
19839,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri vanzolinii,VU
4205,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus atys,VU
4200,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus galeritus,EN
4203,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus sanjei,EN
4201,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercocebus torquatus,VU
4215,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus diana,VU
4216,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus dryas,CR
4217,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus erythrogaster,VU
4218,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus erythrotis,VU
4219,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus hamlyni,VU
4220,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus lhoesti,VU
4227,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus preussi,EN
4229,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus sclateri,VU
4230,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus solatus,VU
4240,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus djamdjamensis,VU
5144,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus polykomos,VU
5145,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus satanas,VU
5146,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus vellerosus,VU
12548,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca arctoides,VU
12570,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca hecki,VU
39792,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca leonina,VU
12553,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca maura,EN
136569,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca munzala,EN
12555,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca nemestrina,VU
12556,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca nigra,CR
12568,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca nigrescens,VU
12557,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca ochreata,VU
39794,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca pagensis,CR
39795,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca siberu,VU
12559,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca silenus,EN
12560,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca sinica,EN
12561,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca sylvanus,EN
12563,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca tonkeana,VU
12753,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Mandrillus leucophaeus,EN
12754,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Mandrillus sphinx,VU
14352,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Nasalis larvatus,EN
39803,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis chrysomelas,CR
18125,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis comata,EN
18127,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis frontata,VU
18128,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis hosei,VU
18129,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis melalophos,EN
136500,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis natunae,VU
18130,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis potenziani,EN
18132,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis thomasi,VU
18240,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus badius,EN
40015,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus gordonorum,EN
39992,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus kirkii,EN
39996,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus pennantii,CR
41026,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Procolobus preussi,CR
39827,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Pygathrix cinerea,CR
39826,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Pygathrix nemaeus,EN
39828,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Pygathrix nigripes,EN
19594,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus avunculus,CR
19597,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus bieti,EN
19595,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus brelichi,EN
19596,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus roxellana,EN
13508501,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus strykeri,CR
136791,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rungwecebus kipunji,CR
39833,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus ajax,EN
39838,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus hypoleucos,VU
20229,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Simias concolor,CR
22034,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus auratus,VU
22043,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus delacouri,CR
39853,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus francoisi,EN
22037,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus geei,EN
39874,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus germaini,EN
40789,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus hatinhensis,EN
44694,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus johnii,VU
22044,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus laotum,VU
22040,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus phayrei,EN
22041,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus pileatus,VU
22045,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus poliocephalus,CR
39869,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus shortridgei,EN
22042,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus vetulus,EN
868,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Allocebus trichotis,VU
41576,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus sibreei,CR
16971390,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus arnholdi,EN
41573,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus berthae,EN
136537,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus bongolavensis,EN
136347,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus danfossi,EN
16971461,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus gerpi,CR
136458,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus jollyae,EN
136199,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus lehilahytsara,VU
16971425,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus macarthurii,EN
136206,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus mamiratra,CR
16971364,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus margotmarshae,EN
46251646,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus marohita,CR
136272,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus mittermeieri,EN
13325,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus myoxinus,VU
39751,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus ravelobensis,EN
59544947,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus rufus,VU
41572,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus sambiranensis,EN
136744,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus simmonsi,EN
41571,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus tavaratra,VU
13584,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza coquereli,EN
136684,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza zaza,EN
16875,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Phaner electromontis,EN
16872,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Phaner furcifer,VU
16874,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Phaner pallescens,EN
16873,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Phaner parienti,EN
6302,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,DAUBENTONIIDAE,Daubentonia madagascariensis,EN
40652,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Galagoides rondoensis,CR
39994,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Gorilla beringei,EN
9404,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Gorilla gorilla,CR
15932,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pan paniscus,EN
15933,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pan troglodytes,EN
39780,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pongo abelii,CR
17975,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Pongo pygmaeus,EN
39876,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock hoolock,EN
39877,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock leuconedys,VU
10543,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates agilis,EN
39879,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates albibarbis,EN
10547,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates klossii,EN
10548,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates lar,EN
10550,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates moloch,EN
10551,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates muelleri,EN
10552,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates pileatus,EN
39775,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus concolor,CR
39776,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus gabriellae,EN
41643,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus hainanus,CR
39895,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus leucogenys,CR
41642,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus nasutus,CR
39896,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus siki,EN
39779,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Symphalangus syndactylus,EN
136767,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi betsileo,EN
136335,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi cleesei,EN
2434,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi laniger,VU
136369,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi meridionalis,EN
16971566,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi mooreorum,EN
2435,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi occidentalis,EN
136285,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi peyrierasi,VU
136434,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi ramanantsoavanai,VU
41579,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi unicolor,EN
10826,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Indri indri,CR
18360,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus candidus,CR
18355,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus coquereli,EN
18356,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus coronatus,EN
18357,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus deckenii,EN
18358,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus diadema,CR
18359,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus edwardsi,EN
18361,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus perrieri,CR
18352,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus tattersalli,CR
18354,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Propithecus verreauxi,EN
8204,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur albifrons,EN
8205,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur cinereiceps,CR
8206,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur collaris,EN
8199,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur coronatus,EN
8211,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur flavifrons,CR
8212,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur macaco,VU
8202,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur mongoz,CR
8203,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur rubriventer,VU
8209,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur rufus,VU
8210,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur sanfordi,EN
9676,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur alaotrensis,CR
9672,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur aureus,CR
9673,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur griseus,VU
136384,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur meridionalis,VU
9678,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur occidentalis,VU
11496,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur catta,EN
9674,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Prolemur simus,CR
22920,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Varecia rubra,CR
22918,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Varecia variegata,CR
136376,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur aeeclis,VU
136843,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur ahmansonorum,EN
136731,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur ankaranensis,EN
136662,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur betsileo,EN
11616,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur dorsalis,VU
11617,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur edwardsi,EN
136263,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur fleuretae,CR
136771,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur grewcockorum,EN
16971489,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur hollandorum,EN
136761,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur hubbardorum,EN
136491,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur jamesorum,CR
11618,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur leucopus,EN
11619,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur microdon,EN
136609,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur milanoii,EN
136622,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur mittermeieri,EN
136796,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur otto,EN
136677,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur petteri,VU
136254,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur randrianasoloi,EN
11621,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur ruficaudatus,VU
136645,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur sahamalazensis,CR
16971518,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur scottorum,EN
136707,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur seali,VU
11622,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur septentrionalis,CR
136709,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur tymerlachsoni,CR
136311,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur wrightae,EN
12375,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris tardigradus,EN
39758,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus bengalensis,VU
39759,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus coucang,VU
39761,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus javanicus,CR
39760,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus menagensis,VU
14941,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus pygmaeus,VU
136532,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PALAEOPROPITHECIDAE,Palaeopropithecus ingens,EX
